,id,media_id,score,title_in_romaji,title_in_english,episodes,source,genres,mean_score,description,duration,year_released
690,97698799,114043,7,Shokugeki no Souma: Gou no Sara,Food Wars! The Fifth Plate,13,MANGA,"['Comedy', 'Drama', 'Ecchi']",71,"The fifth and the final season of <i>Shokugeki no Souma</i>.<br><br>Yukihira Souma has been helping out his family diner, honing his skills. With his father's recommendation, he decides to enroll into ""Totsuki Saryo Culinary Institute"", a school for the most elites of the culinary world. During his time there, he has grown so much as a chef through studying hard with friends and competing against rivals in shokugeki battles.
<br><br>
Souma has now moved up a grade and he has finally grasped what he has always hoped for; the first seat at the Totsuki Ten Masters Council.
<br><br>
In the meantime, an invitation to a world-class cooking competition known as ""BLUE"" arrives to Totsuki. ""BLUE"" is one of the most authentic gastronomic tournaments for young chefs seeking fame. However, there's been a change to this year's system and themes are all out of ordinary!<br><br>(Source: Official Website)",24,2020.0
691,97698807,112301,10,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",The Misfit of Demon King Academy: History’s Strongest Demon King Reincarnates and Goes to School with His Descendants,13,LIGHT_NOVEL,"['Action', 'Comedy', 'Fantasy']",73,"Anos, the Demon King of Tyranny, has defeated humans, spirits, and gods alike. But even demon kings get tired of all the fighting sometimes! Hoping for a more peaceful life, Anos decides to reincarnate himself. When he wakes two thousand years later, though, he finds the world has become too peaceful--his descendants have grown weak and magic is in serious decline. Intending to reclaim his rightful place, he enrolls in Demon King Academy, where he finds that his magical power is off the charts. Literally. And because they can't measure his power, the faculty and other students regard Anos as a misfit. With the support of Misha, the one student he manages to befriend, the misfit (Demon King) begins his climb up the demon ranks!
<br><br>
(Source: Square Enix Manga & Books)",24,2020.0
692,97698822,112641,7,Kaguya-sama wa Kokurasetai?: Tensaitachi no Renai Zunousen,Kaguya-sama: Love is War?,12,MANGA,"['Comedy', 'Psychological', 'Romance', 'Slice of Life']",86,"After a slow but eventful summer vacation, Shuchiin Academy's second term is now starting in full force. As August transitions into September, Miyuki Shirogane's birthday looms ever closer, leaving Kaguya Shinomiya in a serious predicament as to how to celebrate it. Furthermore, the tenure of the school's 67th student council is coming to an end. Due to the council members being in different classes, the only time Kaguya and Miyuki have to be together will soon disappear, putting all of their cunning plans at risk.<br></br>

A long and difficult election that will decide the fate of the new student council awaits, as multiple challengers fight for the coveted title of president.<br></br>
",25,2020.0
693,97698838,114308,6,Sword Art Online: Alicization - War of Underworld Part 2,Sword Art Online: Alicization - War of Underworld Part 2,11,LIGHT_NOVEL,"['Action', 'Adventure', 'Fantasy']",74,"The final load test... The war between the Human Empire and the Dark Territory has engulfed Underworld entirely. The battle has shifted course with the Dark Territory army led by Gabriel, who seeks to capture Alice, the Priestess of Light, against Asuna and the Human Empire forces fighting to save Underworld.<br>
<br>
As Kirito's consciousness remains buried in a deep sleep, Gabriel, standing in as the Dark God Vecta, has recruited thousands of American players to log in to Underworld to annihilate the Human Empire forces. Meanwhile, Asuna, Sinon, and Leafa have joined the battle utilizing three super-accounts of the deities of the Underworld. As the Goddess of Creation Stacia Asuna fights alongside the Human Empire forces to take on the American players in a vicious combat. Sinon, who has gained the super-account for the Sun Goddess Solus, is in pursuit of Gabriel, who has abducted Alice, while Leafa arrives to Underworld with the super-account Earth Goddess Terraria.<br>
<br>
But that is not all...<br>
<br>
The impassioned speech by Lisbeth has convinced many ALO players to join the fight with the Human Empire despite the risks. With this great war, not only Underworld's continued existence, but the bottom-up artificial intelligence, the ultimate AI, and even the future of mankind is at stake.<br>
<br>
Though he has yet to awaken, only one man holds the fate of this world: the Black Swordsman.<br>
<br>
(Source: Official Website)",24,2020.0
694,97698855,105334,10,Fruits Basket: 1st Season,Fruits Basket (2019),25,MANGA,"['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Supernatural']",82,"Tohru Honda thought her life was headed for misfortune when a family tragedy left her living in a tent. When her small home is discovered by the mysterious Soma clan, she suddenly finds herself living with Yuki, Kyo, and Shigure Soma. But she quickly learns their family has a bizarre secret of their own: when hugged by the opposite sex, they turn into the animals of the Zodiac!
<br><br>
(Source: Crunchyroll)",24,2019.0
695,97698867,111762,9,Fruits Basket: 2nd Season,Fruits Basket Season 2,25,MANGA,"['Comedy', 'Drama', 'Psychological', 'Romance', 'Slice of Life', 'Supernatural']",86,"A year has passed since Tohru Honda began living in the Souma residence, and she has since created stronger relationships with its inhabitants Shigure, Kyou, and Yuki. She has also grown closer to the rest of the Souma family and has become familiar with their ancestral secret, having helped them with many of their personal issues. The closer Tohru gets, however, the more she begins to realize that their secret holds a darker truth than she first presumed.<br></br>

Summer is approaching and Tohru is invited to spend her days with the Soumas, mainly Kyou and Yuki. Tohru wishes for an easy-going vacation, but her close relationships with the two boys and the rest of the Soumas may prove to cause trouble. As they grow more intimate, their carefree time together is hindered by older hardships and feelings from the past that begin to resurface. The Eternal Banquet also dawns on the members of the zodiac, and they must tend to their duties alongside the unnerving head of the family, Akito Souma.<br></br>

With the banquet approaching and a plethora of feelings to be solved, will Tohru's life with the Soumas remain peaceful, or will she find herself in a situation from which she cannot escape?",24,2020.0
696,97698885,104647,10,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta…,My Next Life as a Villainess: All Routes Lead to Doom!,12,LIGHT_NOVEL,"['Comedy', 'Fantasy', 'Romance', 'Slice of Life']",74,"Wealthy heiress Katarina Claes is hit in the head with a rock and recovers the memories of her past life. It turns out the world she lives in is the world of the game Fortune Lover, an otome game she was obsessed with in her past life... but she's been cast as the villain character who tries to foil the protagonist's romances! The best ending the game has for Katarina is exile, and the worst, death! She'll have to find a way to avoid triggering the flags of doom, and make her own happy future!<br>
<br>
(Source: Crunchyroll, edited)",25,2020.0
697,97698949,106319,8,"Hachi-nan tte, Sore wa Nai deshou!",The 8th Son? Are You Kidding Me?,12,LIGHT_NOVEL,"['Adventure', 'Fantasy']",61,"Ichinomiya Shingo, a 25-year-old man working at a firm company, while thinking of tomorrow's busy working day, goes to sleep. However, when he woke up, he found himself in a room unknown to him and realized that he is inside a 6-years-old body, taking over his body and mind.<br><br>He soon learns from the memories of the boy that the boy was born as the youngest child of a poor noble family living in a back country. Having no administrative skill, he can't do anything to manage the vast land his family has.<br><br>Fortunately, he is blessed with a very rare talent, the talent of magic. Unfortunately, while his talent could bring prosperity to his family, in his situation it only brought disaster. This is the story of the boy, Wendelin Von Benno Baumeister, opening his own path in a harsh world.<br>
<br>
(Source: Crunchyroll)",24,2020.0
698,97698989,108241,8,Gleipnir,Gleipnir,13,MANGA,"['Action', 'Ecchi', 'Mystery', 'Supernatural']",66,"Shuuichi Kagaya isn’t human. He has an unnatural sense of smell, and can transform into an incredibly powerful beast… of sorts. He does all he can to avoid standing out and being discovered, but no good deed goes unpunished, and his decision to use his power to save a girl spells the end for his quiet life.",24,2020.0
699,97699029,109020,7,Yesterday wo Utatte,"SING ""YESTERDAY"" FOR ME",12,MANGA,"['Drama', 'Romance', 'Slice of Life']",67,"A story of love and humanity, following four boys and girls trying to live their best lives through hardship and turmoil, in a small town on a private rail line just outside of Shinjuku. Minor misunderstandings lead to big complications, and their various feelings become entangled.<br>
<br>
A story of daily life lived 49% looking back, 51% looking forward.<br>
<br>
(Source: Crunchyroll)",23,2020.0
700,97699150,113311,9,Kakushigoto,Kakushigoto,12,MANGA,"['Comedy', 'Slice of Life']",78,"Single father Kakushi Gotou has a secret. He’s a top-selling artist of popular erotic manga, but his impressionable young daughter, Hime, can never find out! Now he’s having to bend over backwards just to keep her inquisitive little mind from discovering what he does for a living. A father-daughter tale of love and laughter.<br>
<br>
(Source: Funimation)",24,2020.0
701,97699199,110354,8,BNA,BNA,12,ORIGINAL,"['Action', 'Comedy', 'Fantasy']",72,"In the 21st century, the existence of animal-humans came to light after being hidden in the darkness of history. Michiru lived life as a normal human, until one day she suddenly turns into a tanuki-human. She runs away and takes refuge in a special city area called ""Anima City"" that was set up 10 years ago for animal-humans to be able to live as themselves. There Michiru meets Shirou, a wolf-human who hates humans. Through Shirou, Michiru starts to learn about the worries, lifestyle, and joys of the animal-humans. As Michiru and Shirou try to learn why Michiru suddenly turned into an animal-human, they unexpectedly get wrapped up in a large incident.
<br><br>
(Source: Anime News Network)
<br><br>
<i>The TV broadcast ended on June 25, 2020.</i>",23,2020.0
